time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0604900427925,-0.111623851779,11.5211194777,6.22416896547,6.22491057673,4.0,0.23480746367,-0.335933963462,2.45729963257,-0.0647303580323,-0.109467135289,0.0,480.25249348180176,479.3897238692094,480.2044005762383,480.23678834165787
1.3800000000000008,0.0757488901895,-0.132952828623,11.6704924111,6.22040286872,6.2181833759,4.0,0.274456815774,-0.375391977338,2.52158299467,-0.0591091938632,-0.118031856908,0.0,432.3669980692302,431.6332160758605,432.19301296801103,432.66353366560077
1.4400000000000008,0.0937356192213,-0.156926496114,11.8269381514,6.21721486543,6.21121512546,4.0,0.325867712186,-0.424080014916,2.69278994986,-0.0432751412844,-0.112598250397,0.0,465.478699080561,465.8922997925501,465.6851667441425,466.9202767677286
1.5000000000000009,0.114574497603,-0.183536141149,11.988322654,6.21501407045,6.20452789643,4.0,0.369345638528,-0.463113336873,2.68663317164,-0.0259838760922,-0.109259843538,0.0,410.3909804937184,410.67505718591923,409.4159934339535,410.9507515819416
1.560000000000001,0.13848104967,-0.212815641019,12.153587668,6.21342029329,6.19802112656,4.0,0.428216934037,-0.513015545553,2.82178236597,-0.0277468393053,-0.1068678777,0.0,456.0299075243269,456.21090365012304,456.3553163948228,456.2144416416633
1.620000000000001,0.165988047072,-0.245064908353,12.3260977267,6.21156769414,6.19117405164,4.0,0.489339041003,-0.56212061976,2.92818474593,-0.0380133614576,-0.135369624742,0.0,449.2144905266939,446.88520449361096,448.7213508631674,447.8868119369801
1.680000000000001,0.197474159448,-0.280425249633,12.5066888716,6.20923886589,6.18319463656,4.0,0.561057017687,-0.616779935539,3.09095066184,-0.0404643420253,-0.12861646114,0.0,466.7375467725033,467.24893675006194,465.68636405145776,465.49393378729684
1.740000000000001,0.233167418807,-0.318916844307,12.6943231244,6.20638823677,6.17571786512,4.0,0.629444756186,-0.666509090666,3.16319061686,-0.0678429458843,-0.117620700738,0.0,439.6046561032869,440.5005151993545,439.87256896418097,437.5977231458292
1.8000000000000012,0.272839198245,-0.360262298182,12.8837888322,6.20204354445,6.16921198363,4.0,0.693531948221,-0.712033489145,3.15222973344,-0.0836160551326,-0.0945152618774,0.0,411.70527047797606,413.7329154147413,413.2981592291836,411.90093393862384
1.8600000000000012,0.316992360261,-0.404790855559,13.0771117133,6.19729237062,6.16359956268,4.0,0.778806036176,-0.772743646154,3.29129994846,-0.0715456493341,-0.0916598744802,0.0,461.37823920323376,461.59657541352044,460.60572788219685,461.5545045152424
1.9200000000000013,0.366029849524,-0.452809228427,13.275826381,6.19329471529,6.15805067991,4.0,0.856282741375,-0.828245044857,3.33224778825,-0.0582656211067,-0.0941759124011,0.0,431.5966283787381,431.3767137923602,430.9059045435454,432.02359995111397
1.9800000000000013,0.420044581586,-0.504389344007,13.4787126769,6.19002795936,6.15262005528,4.0,0.944739557991,-0.89140993272,3.43016385667,-0.0477336725343,-0.0840403298133,0.0,449.24617415396176,450.0604817705668,450.57911589672534,451.4278296634507
2.0400000000000014,0.478896369116,-0.55941287474,13.6830625065,6.18790498747,6.14757999195,4.0,1.01741889353,-0.942921984332,3.38151296757,-0.0180358691091,-0.0839226742265,0.0,402.5713875676457,402.57546031597445,401.5809939627062,404.2651279565871
2.1000000000000014,0.543582514905,-0.61852304669,13.8945381567,6.1864568938,6.14250309631,4.0,1.13932495725,-1.02749270255,3.66658493304,-0.0405581867852,-0.0860357234461,0.0,506.8825235010557,506.72573803590717,507.28186936789234,505.6619024155818
2.1600000000000015,0.614805845973,-0.682131558871,14.1167053064,6.18393953097,6.13705228431,4.0,1.23527783662,-1.09301552726,3.73856049358,-0.0449086754909,-0.102804259524,0.0,446.201865300228,444.82365516754066,445.5272845263977,445.1704683734091
2.2200000000000015,0.692000165151,-0.749790345439,14.343823462,6.18147994559,6.13060322397,4.0,1.3384624077,-1.16250843569,3.83150368999,-0.0341317396571,-0.119028679136,0.0,453.78519579299143,452.4707501954248,452.4320698666178,453.29810787434326
2.2800000000000016,0.775863672349,-0.821891348924,14.5786583595,6.17958713547,6.12368189567,4.0,1.45768865984,-1.24101915795,3.99547931105,-0.0268230661361,-0.108874590323,0.0,475.55078791983397,476.31701584134896,475.557574219658,476.1168212805043
2.3400000000000016,0.866131835852,-0.898165671184,14.8177260087,6.1776325304,6.11692133042,4.0,1.55183185613,-1.30162179931,3.97330367462,-0.0477202886019,-0.12162631815,0.0,418.2121326496882,417.08752753420686,420.0864143552074,418.26966243233005
2.4000000000000017,0.9632682509,-0.978803701244,15.0618884789,6.1750349089,6.11029505059,4.0,1.68673207067,-1.3865516732,4.16441402013,-0.0356557703633,-0.0943003849417,0.0,484.87328928848643,486.91191618192323,485.70216979448134,486.60531073528335
2.4600000000000017,1.06810804811,-1.06426228194,15.3143913943,6.1724435527,6.10460249316,4.0,1.80844714083,-1.46226945099,4.25173499428,-0.0658447874579,-0.0960517865751,0.0,456.5232381471498,456.376064595911,458.0583634675609,455.649795959742
2.520000000000002,1.18086837586,-1.15463088603,15.5748090735,6.16799188475,6.0986355552,4.0,1.95077021005,-1.55040498281,4.42779069316,-0.10143565298,-0.107289854728,0.0,485.88961592641937,485.03861857343503,485.74207592185894,483.06105382775206
2.580000000000002,1.30112021436,-1.24966509375,15.8394301806,6.16199149595,6.09206396031,4.0,2.05818960045,-1.61791774005,4.39271065385,-0.0972933395555,-0.114419400273,0.0,420.76456960298253,420.13541725819414,420.1447935011488,420.494575176014
2.640000000000002,1.42914013448,-1.34960823367,16.1080486265,6.15593685473,6.08483455807,4.0,2.20978723777,-1.71409076498,4.56006477821,-0.109350346952,-0.136785144444,0.0,486.47615341976984,484.78624919151105,485.0477430737367,484.13335693515427
2.700000000000002,1.56596539062,-1.45516901241,16.3843564144,6.14900547672,6.07643589051,4.0,2.35180268697,-1.80520986295,4.64928726289,-0.132207537172,-0.147271353779,0.0,464.52460510493535,463.68406546275577,464.5235206803337,462.7156988354645
2.760000000000002,1.71131582979,-1.56623164309,16.6651245603,6.14171145934,6.0677501741,4.0,2.49398566538,-1.89754591729,4.70881399916,-0.106018786364,-0.140169129772,0.0,455.9943641864647,456.54243101479136,455.72521413108717,457.80064714715957
2.820000000000002,1.86515615986,-1.68283437698,16.9484232073,6.13525884629,6.05968714502,4.0,2.63473950659,-1.98976240534,4.73380420698,-0.110779176437,-0.124794426399,0.0,446.7599872703863,447.99532570622046,447.2691653935804,446.87112978693773
2.880000000000002,2.02761241487,-1.80510452721,17.2332265936,6.12864848624,6.05280054675,4.0,2.78108374335,-2.08648260644,4.75895689973,-0.10898746347,-0.0999149677645,0.0,447.19124759862353,449.2015675447426,449.21124942506464,449.3459572533387
2.940000000000002,2.19887849311,-1.93323661753,17.519039657,6.1222898746,6.04678069561,4.0,2.92830338966,-2.18514627179,4.76754465489,-0.100553253438,-0.101175182978,0.0,445.4353884626796,445.32363621885594,443.90483914704953,444.58665705653686
3.000000000000002,2.37837830721,-2.06692900999,17.8023736383,6.11661888449,6.04106698417,4.0,3.05556417493,-2.27177238352,4.67682634745,-0.0845778699794,-0.0854135137563,0.0,411.1895940427229,412.5751833322658,412.0541743547067,413.45584225681364
3.0600000000000023,2.56736665065,-2.20709276889,18.0871974241,6.1116382655,6.03643710244,4.0,3.24440247033,-2.4007840281,4.81601321121,-0.0800481321518,-0.0643668257363,0.0,486.2404675877615,487.81053242921786,487.59760480179307,487.9309921760015
3.1200000000000023,2.76651641574,-2.35424626102,18.3753106738,6.10685644493,6.03228157057,4.0,3.39430020529,-2.5047746201,4.7873571094,-0.0790042750831,-0.081476330555,0.0,436.94804319967824,435.5151907310077,437.2800152881861,437.36177077191144
